source_text;ethno
да действительно , золото аляска должный принадлежать ни русский , ни американец , а эскимос и < b > алеут < /b > !;башкир
такой как вы нельзя называть < b > азербайджанец < /b > , срастить понятно насколько вы тупой и неадыкватный , я стыдно за вы , и быть < b > азербайджанец < /b > , потому сто такой как вы подставлять нормальный человек . такой как вы называть азербот , чурка , азик , овца .... ми и тд .;башкир
к вопрос о кумыс .. < br/ > молочный алкоголь- наследие чингисхан , а самый известный традиционный алкогольный напиток из молоко являться монгольский арак , или арх , приготовить из кумыс . < br/ > но это \исторический\ '' напиток . сейчас в монголия основный вариант крепкий спиртное являться водка . называться она на монгольский манер \ '' архи\ '' . < b > бурят < /b > -близкий родственник монголов- также иметь свой молочный водка , именовать \ '' тарасун\ '' . делать они она из забродить коровий молочный сыворотка . когда сыворотка перебраживать и получаться легкоалкогольный кисловатый напиток , называть \ '' хурэмгэ\ '' . ( так правильно должный называться то , что продавать в магазин под название \ '' кумыс\ '' считаться , что хурэмгэ восполнять недостаток витамин и необходимый микроэлемент в организм . '';пархатый
палозеро - от вепсский \ palo \ '' - \ '' огнище , сжечь лес на место будущий подсеки\ '' . русский и < b > вепс < /b > в поозерье в течение несколько век заниматься подсечный земледелием.трехпольный система земледелие вытеснить подсечь в - в.в. , но пережиток древний способ сохраняться вплоть до начало век . '';азиат
[ [ id|альгерд ] , тюрк на кавказ не прислать с алтай ... это потомок скиф там изначально жить и жить . это < b > алан < /b > . карачай и малкара они быть прилепить ссср ) . в карачаевский и балкарский язык слово балкар нет ) ) ) .;азиат
издавна у весь народ цениться коса . она быть украшение каждый девушка , девочка и гордость каждый женщина . коса заплетать по –разный . < br/ > < br/ > русский девушка плести один кос . и бывало тихонько приговаривать : « расти коса до пояс , не выронить ни волос » . < br/ > каждый девушка славиться коса , чем большой коса , тем красивый девица . < br/ > < br/ > татарский девушка плести два коса , < b > казашка < /b > носить косичка : спереди , два сзади . туркменка , узбечка – . < br/ > < br/ > всё сходиться в один , стараться показать свой красота , богатство волос . < br/ > за коса ухаживать , волос мыть щёлок , полоскать настой трава , от который они становиться шелковистый и мягкий .;черножопый
ответить ой , я тут послушать ирина фарион . так по они ( \патриот украины\ '' ) \ '' правельной\ '' история , украинец год , они истинный славяно-ария , москаль вообще не < b > славянин < /b > , а смесь фино-угр и тюрк ( в англия специально провести генетический исследование на этот тема , от-туда и инф ) , и что это вообще за нация-русский ? и т.д . и т.п . короче , где-то я это уже всё слышать ... < br/ > а ! ну да ! в фашистский германия . ток всё величие быть вроде у германец , а не у украинец ) ) ) ? '';чеченец
paha_krsk , ну хз , в хакасия помнить в тайга быть , там мошка быть , < b > хакас < /b > они белокопытка звать ( кончик лапа белые ) , такой же зверь - просто кусок кожа выдирать;украинец
в « гравитационный поле » более сильный культура всегда попадать немалый число < b > инородец < /b > . такой случай < b > < font color=\ # a\ '' > хорошо < /font > < /b > известный русский история : гоголь быть украинец , достоевский если не литовец , как иногда утверждать , то , по крайний мера , белорус , мандельштам — еврей . '';азиат
[ [ id|руфина ] , какой разница понравиться , не понравиться ? ? < br/ > тема не переводить на другой .. < br/ > ты сказать < b > казашка < /b > < b > < font color=\ # a\ '' > красивый < /font > < /b > остальной , а теперь по отдельность рассматривать весь ? < br/ > определиться уж , что ты хотеть написать .. < br/ > а то , то один писать , то другой ... < br/ > я сказать ты , не трогать нация другой , т.к . тут сидеть не только < b > казах < /b > , но и татарин и ногаец и ещё другой .. < br/ > и нация по внешность не судить . < br/ > вот и всё , причём тут \ '' парень душа узнать не захочет\ '' '';азиат
[ [ id|михаил ] , помнить , африка тоже освободиться . от зависимость . колониальный . чета хороший не стать . потому что < b > негр < /b > . думать , у вы ловчий выйти ? россия всегда жить неплохо , только под внешний управление . ну , когда немец управлять . когда русский , или там грузин с хохол - так бардак сплошной .;черножопый
точно , с себя надо начать ! а не кивать на власть . был-бы народ нормальный , то и делалось-б всё с облядка на человек . а сейчас по факт всё с нога на голова . нормальный человек в меньшинство , чувствовать себя отщепенец среди быдло . постепенно надеяться всё исправиться , есть предпосылка . а < b > чучмек < /b > : чемодан , вокзал , таджикистан ! и лично я , в сложиться ситуация даже за движение скин и т.п;казак
[ [ id|rang ] , согласный . только нельзя забывать , что абхазия страна < b > абхаз < /b > , армянин , русский , грек , эстонец , мегрел . < b > абхаз < /b > % в абхазия . и некоторый < b > абхаз < /b > не хотеть понимать , что то чем они заниматься - банальный национализм и разжигание рознь в рф за такой вещь наказывать . < br/ > так в абхазия президент мочь быть только < b > абхаз < /b > ( вообразить ! а почему не армянин , русский ? чем плохо-то ? в рф быть романов - немец , сталин - грузин и что ? ) или вот квартира : в болгария ( член нато и ес ) можно купить квартира , а в \братской\ '' абхазия нет . '';казак
вы переселенец с гастарбайтер не путать , уважаемый администрация . и фото хороший поменять . в процентный соотношение среди переселенец более процент этнический русский , значительный количество украинец , татарин и только небольшой часть узбек , < b > таджик < /b > , молдаванин . да и тот фора многий местный русский дать по уровень образование . а гастарбайтер намного большой чем тысяча ...;казак
для тот , кто далёкий свой нос не соображать : < br/ > < br/ > националь ? зм ( фр . nationalisme ) — идеология и направление политика , основополагающий принцип который являться тезис о ценность нация , как высокий форма общественный единство , её первичность в государствообразующий процесс < br/ > < br/ > где тут про фашизм ? < br/ > если вы не желать процветание свой нация - русский , вы < b > нерусь < /b > . < br/ > маленький поглощать пропаганда по федеральный .. анал , большой думать голова .;карачаевец
быть целый месяц в санкт-петербург , приходиться очень часто пользоваться услуга маршрутка . всё водитель \ < b > нерусский < /b > \ '' < b > < font color=\ '' # a\ '' > прекрасно < /font > < /b > работать аккуратно . кстати и попутчик в основное молодой человек из ближний зарубежье очень вежливый уступать место . по мой и местный житель к они относиться лояльно . '';инородец
прям прям средь бел день такой тема ... автор , так . такой взгляд на жизнь надо вообще дом сидеть .. а то представлять на улица не только русский ходить .. а ребёнок есть у вы ? представлять ведь есть ребёночек от русский мама и < b > нерусский < /b > папа ... не страшно что ваш ребёнок ( будущий ребёнок ) быть с такой ребёнок дружить ? ?;инородец
[ [ id|йожик ] , ну и да , плюс советский власть придумать новый национальность : украинец и < b > белорус < /b > . если до революция это быть региональный ветвь единый русский народ , наравне с великоросс , то после революция великоросс \исчезли\ '' , а миллион русский стать отдельный народ . < br/ > вот такой , она , советский власть . '';кабардинец
< b > ненец < /b > ( самоед ) - народ , населять евразийский побережье северный ледовитый океан от кольский полуостров до таймыр .;таджик
ну , что хотеть сказать после прочтение книга . очень захотеться в ресторан китайский самовар ( быть там весь один раз ? ? ) , реально ощутить аромат кипеть бульон ! из тот , что не понравилось- какой-то налёт снобизм автор ! да и вообще размышление о отношение китаец к < b > уйгур < /b > и наоборот , о чувство превосходство из уста представитель нация считать себя выше и достойный весь остальной в мир , как то странно . конечно сам книга- как карта китай ! однозначно стоить прочесть !;таджик
я прогуляться по парка , подумать и сделать для себя вывод из дискуссия : за право оскорблять верующий бороться человек < b > < font color=\ # e\ '' > плохо < /font > < /b > образовать ( считать пушкин < b > нерусский < /b > ) и находиться вне русло русский культура , при это указывать , что не они , а христианин - необразованный , глупый и т.п . налицо ситуация , в который человек не видеть бревно в свой глаз . также я понять , что закон приходиться устанавливать там , где переставать работать закон мораль . если человек начинать себя позволять делать гадость , рано или поздно издаваться закон , который начинать они это запрещать . '';таджик
ответить польша ! ? это недочеловек один надо , большой бардак и развал наш окраина , они-тупоголовый , думать что то вернуть себя в результат развал украина . # кстати < b > поляк < /b > в сша на право чукча , наци быть правый . они мусор , а не нация . прибалты-вобщий племя свинопас , генетический брак . есть один нация-русский , всё остальной эть производный от мы ! ?;евразиец
человек стоить с табличка в рука и просить помощь . кто на улица город помочь большой - русский или < b > нерусский < /b > парень ? сегодня в наш новый социальный эксперимент ! < br/ > канал наш друг : < a href=\http : //www.youtube.com/user/cheburussiantv\ '' target=\ '' _blank\ '' > < u > http : //www.youtube.com/user/cheburussiantv < /u > < /a > < br/ > канал друг-пранкер : < a href=\ '' https : //www.youtube.com/user/mrchallengestudio\ '' target=\ '' _blank\ '' > < u > https : //www.youtube.com/user/mrchallengestudio < /u > < /a > < br/ > < br/ > наш канал : < a href=\ '' https : //www.youtube.com/user/rakamaka\ '' target=\ '' _blank\ '' > < u > https : //www.youtube.com/user/rakamaka < /u > < /a > < br/ > наш группа vk : < a href=\ '' http : //vk.com/rakamaka\ '' target=\ '' _blank\ '' > < u > http : //vk.com/rakamaka < /u > < /a > < br/ > группа крутый пранковы ! : < a href=\ '' http : //vk.com/prank_house\ '' target=\ '' _blank\ '' > < u > http : //vk.com/prank_house < /u > < /a > '';евразиец
[ [ id|алан ] , это не мой страна , мой строн , русский страна , существовать до и в , а это страна эмигрант , < b > горец < /b > и еврей , она не мой страна не русский и к россия никто отношение не иметь;немец
[ [ id|евгений ] , я давно перестать верить в чеченский след . взрыв в москва чеченский след , а подозревать никакой отношение к чеченец не иметь . казаться черкес или < b > кабардинец < /b > .;немец
ответить +александр коробейник дело не в обращение внимание а в политика государство в который негласно русский человек считаться раб . ещё в советский время на завод и шахта кавказ пахать только русский и украинец местный < b > нацмен < /b > как они тогда называть всё давать просто так , и этот политика продолжать сейчас . < br/ > ?;немец
ответить хватить пиздеть ! он герой россия и это всё сказаннный ! посмотреть с какой гордость он носить награда наш страна ! хватить уже национолизм ! только россиянин мочь победить мир , а не русский , чеченец , удмурт , хант , татарин и всё остальной нация . вместе мы сила ! а в одиночка - жертва < b > пиндос < /b > ! что не понятно ? ответить ! ?;немец
ответить почему москва стремиться продолжить поддерживать украина при помощь свой банковский система ? < br/ > < br/ > тут несколько момент : < br/ > в россия до сей пора считать укров - брат . < br/ > даже на сам верх . < br/ > при это , закрывать глаз на то , что укра считать русский ( задолго до война ) - орк . < br/ > вот такой мазохизм ещё с время самодержавие и советский интернационализм . < br/ > большинство население россия до сей пора не иметь адекватный информация о ситуация на территория бывший украина , считать что ситуация возникнуть из-за какой-то тёмный сила ( < b > западенец < /b > , масон . нато , реплиоида ) , а так укроп - белые и пушистый . ?;удмурт
[ [ id|someone ] , давать не быть хвататься за этот цифра год - я дать она навскидку . если народ ассимилироваться , как это произойти с < b > чуваш < /b > , мариец , часть татарин , башкир и т.д . , они считать свой родина россия , а не золотой орда . у часть татарин есть идео о независимость татарстан . тут они татарский идентичность , превалировать над российский . это тоже они право , я бы они понять , хотя бы и осуждать , считать это бесполезный - отделяться сейчас .;удмурт
ансамбль \лествица\ '' - это этнический кружево , соткать из традиция народ мир . < br/ > образоваться совсем недавно коллектив заниматься музыка , близкий к деревенский образец фольклор . возвращаться к корень , к древний духовный традиция народ использовать , старообрядческий духовный стих , былина обращаться к наследие < b > казак < /b > -некрасовец . с начало свой путь проект придерживаться аутентичный звучание , поздний начать использовать инструмент ( гусли , кантеле , англосаксонский лир ) мелодия , певческий традиция и стиль другой народ , создавать оригинальный композиция , основа который становиться русский , сербский , белорусский , болгарский песня , joik ) — традиционный песнопение саам и различный стиль горловой пение < br/ > < br/ > начало концерт : март год . < br/ > стоимость билет : р . < br/ > < br/ > контактный телефон : + ``;чеченец
[ [ id|никита ] , русский не иметь с < b > мокша < /b > ничего общий кроме государство в который сейчас жить;чеченец
ответить +роман водоген у мы не преследоваться изучение и общение на родный язык ( < b > эвенк < /b > , бурят , эскимос и т.п. ) . в отличие от ваш власть это не запретить . так кто фашист ? ?;чеченец
ответить +игорь березюк ты хотеть определение \русский мира\ '' - пожалуйста . < br/ > твой страна - это территория твой свобода . ты готовый сотрудничать с любой , кто не навязывать свой воля . нет ненависть к другой , но есть собственный интерес . есть уважение к другой народ не в ущерб себя . это и есть \ '' русский мир\ '' , где жить якут , русский , чечен , украинец , манси , < b > еврей < /b > ..... ? '';чеченец
[ [ id|валентин ] , коренной русский народ сахалинский обл . сам по себя звучать абсурдно . если кто там и есть коренной , то это нивх и < b > нанаец < /b > , всё остальной пришлый ... ) );пархатый
ответить +александр сенчиловый у мы дворник < b > гастарбайтер < /b > зарабатывать большой чем ты . ?;пархатый
[ [ id|аслан ] , кадыров ? ? ? ты вообще ебануться ? ? ? < br/ > к себя в чечня нах , к свой лидер . < br/ > нехуй тут свой да наш протаскивать , там кадыров итак башлять за глаз ... < br/ > уж сидеть бы в свой грозный сити да помалкивать ... < br/ > а так сейчас татарин назарбек , < b > якут < /b > какой нить хакамада , ... < br/ > а с какой это вы русский спрвиться , с вы война тянуть до последний , нужно быть чтобы она идти , а если быть бы конфликт реальный , сталин уже показывать как с кавказ разбираться , .. < br/ > артист , сравнить блядь армия ядерный держава и ослоебова горный .... < br/ > надо быть бы-от кавказ вообще бы ничего не остаться , а то блядь справиться они , с окупанты , да в грозный только отмашка дать , там русский кругом резать начать несмотря на то что они там жить с рождение , и быть и сосед и друг ...;пархатый
[ [ id|андрей ] , так в киев народ себя < b > русич < /b > звать , а не украми ) ) киев мать град русский летопись нестор . андрей , что - то мелко капать . адам и ева это украинец ?;пархатый
[ [ id|дмитрий ] , ой ееий ... в такой случай он россиянин ... не путать два разный значение .. я не считать себя русский , я россиянин , а по нация < b > карачаевец < /b > .. это во-первых а во-вторых , тогда взять легионер мусса , марио и др , а они тогда зачем кричать так ? они же не русский ...;кабардинец
p.s . < br/ > < br/ > я сказать один ? < br/ > а вы запомнить . < br/ > < br/ > если вот этот < b > киргизский < /b > < b > ребята < /b > ( и в принцип , ребята-то позитивный , надо сказать ) оказаться правый в тот , что они они \аян\ '' сказать , то я лично приехать в киргизтать и поклониться там какой-нибудь они почитать статуя ... ) '';ногаец
[ [ club|ть за путин ] , а как тогда национальность русский называться ? русый , < b > русин < /b > , русич ? или русский русский национальность ? < br/ > просто русский;немец
[ [ id|юрий ] , я не стыдиться тот , что я русский . это данность как цвет глаз . но вы так ничего и не понять . я не отделять русский культура от общеевропейский . мы - часть общий европейский культура , и искусственно разделить это не возможно . русский - часть европейский цивилизация , а не мифический < b > евразиец < /b > , как бы многий не хотеться верить в собственный исключительность . < br/ > з.ы . пушкин наш всё по французски начать говорить ранний , чем по русски , а потом латинский виршиплести - только в путь . и училсянеть цпш , а в царскосельский лицей . < br/ > з.ы. . а рим - это не европа ?;немец
[ [ id|руслан ] , по материал сайт lurkmore , происхождение это термин \от арабский qasab — мясник , живодёр , через тюркский язык попасть в русский и украинский . соблюдать закон халяля татарин обычай русский казаться живодёрство . в польза это происхождение говорить тот факт , что и многие другой слово быть взять из тюркский язык , например , < b > казак < /b > . этот версия выглядеть наиболее правдоподобный в свет тот , что широкий употребление термин « кацап » получить после захват и разрушение казань войско иван грозного\ '' . '';немец
да это не брат с нажом за пазуха , такой пример как с прибалт .. в г они с русский , как < b > немец < /b > нажать в г сразу предать к < b > немец < /b > перебежать а в г когда советский армия бить и гнать < b > немец < /b > прибалт предать < b > немец < /b > и переслать на сторона советский армия что бы гнать и добивать < b > немец < /b > вместе .. а теперь история повторяеться .... такой проявление и у хохлов , где хороший там и они не зависимый с < b > немец < /b > , француз , румын , итальянец , петлюра или с америкос , везде ищть свой выгода .... история с год показать когда укра быть в окупированный антанта , пить , гулять , торговать а воевать за свой не зависимость и не думать ... вот и сейчас так , мой хата с край , я и так всё устраивать ! ! !;немец
че у ты в аудиозапись мордовский песня а русский ? ? ? кто ты признаваться < b > мокша < /b > или эрзя ? ? ?;немец
ян шухевич < br/ > + < br/ > пора признать , что нет \украинцев\ '' как нация . есть малоросс как часть единый великий русский народ , включать в себя также великоросс и белоросс . \ '' украинцев\ '' придумать пшеки , австриец и < b > немец < /b > , а затем искусственно взращивать большевик . фактически « украинец » - это политико-религиозный понятие и синоним слово \ '' бандеровец - униат\ '' . то есть это бывший русский ( как правило , малоросс ) , оскотиниться под влияние поляк , австриец , < b > немец < /b > , большевик и < b > < font color=\ '' # e\ '' > пиндос < /font > < /b > . это предатель русский народ и предатель православный вера свой предок . такой сейчас подавлять большинство только в галиция и на волынь ( - западэнский область усраина ) . они перевоспитывать бесполезно – только « гасить » . '';инородец
< b > русин < /b > закарпатие требовать признание свой национальность и автономия край через диалог < a href=\http : //tass.ru/mezhdunarodnay\ '' target=\ '' _blank\ '' > < u > http : //tass.ru/mezhdunarodnay < /u > < /a > … '';инородец
[ [ id|ігор ] , да ты право , я внешность не особо выйти , но к я то хоть русский относиться положительно , ни раз не слышать от русский чтобы они хоть как то я оскорблять , ну по крайний мера в жизнь , а не в интернет как примерно ты это делать , < b > салоед < /b > .;аварец
[ [ id|сергей ] , припоминать сюжет из какой то книга ... пригласить в россия иностранный гость на бал . он смотреть вокруг и ничего понять не мочь ... кто то светлый . кто то рыжий . кто то чернявый . кто то кудрявый ... - всё какой то разный . и спрашивать ... а кто здесь русский ? а он отвечать . а вот всё мы и есть русский . белорус , < b > чеченец < /b > , украинец , молдаванин и тп .;аварец
[ [ id|аиша ] , не знать . < br/ > жить далеко с муж некоторый время ... и там быть < b > карачаевка < /b > , который курить и пить . и когда я работать в тот же офис , русский очень удивляться , когда видеть , что я не курить и не пить ... а я не мочь встать в стойка и сказать , что у мы всё так ! потому что другой уже опустить в глаз непосредственно этот человек свой нация . такой случай тоже быть . < br/ > что только не насмотреться уже .;аварец
[ [ id|надюхий ] , < b > русин < /b > закарпатие требовать от власть украина признать они национальность и автономия край < br/ > < br/ > это сообщить тасс они лидер пётр гецко . по он слово , сегодня состояться съезд закарпатский < b > русин < /b > , на который быть принять решение налаживать диалог с киев . речь идти о возможность признание итог референдум , который проходить в регион в год . тогда % житель закарпатие высказаться за автономия .;аварец
rt @ v_tretyakov : < b > русин < /b > - самый западный русский . поддержать они ! съезд русинский организация закарпатие в суббота принять решение ... < a href=\http : //t\ '' target=\ '' _blank\ '' > < u > http : //t < /u > < /a > … '';аварец
видимо кто то непонятно что в страшный действительность русский это и татарин и тувинец и хакас и < b > ненец < /b > и ... и ... и .. и ... и ...;аварец
полиомиелит , наверно ? в тула есть случай этот гадость - так называть дикий полиомиелит от среднеазиатский < b > гастарбайтер < /b > .;аварец
в любой случай , я за гагауз , против кто либо они не быть , или это молдаван с румын , или украинец , или < b > американец < /b > , или русский .;аварец
байкал — озеро , находиться в восточный сибирь . являться самый глубокий озеро на земля и крупный хранилище пресный вода в мир . в перспектива несомненно представлять огромный интерес для иностранный держав.каждый народ , жить на берег озеро или узнавать о он от сосед , давать он свой название . так , у эвенк это быть « лама » ( море ) , у < b > бурят < /b > — байгаал-далай ( возможно — « большой водоём » ) , у китаец год до н. э . — бэйхая ( северный море ) . в « сокровенный сказание » , повествовать о история монгол время чингисхан , упоминаться внутренний море тенгис . не совсем ясно , иметься ли тут в вид байкал или же другой водоём , например каспий . < br/ > < br/ > русский , первоначально заимствовать от эвенк наименование « лама » , после выход на берег озеро стать называть он « байкал » , от бурятский « байгаала » , что по-видимому восходить к тюркский « бай куль » — богатый озеро .;аварец
@ @ tamzatumanami генетика уже всё доказать , причём не наш , а европейский : русский - % < b > славянин < /b > , украинцы-наполовину , западенец % татарин .;аварец
большой такой министр < b > хохол < /b > этот < b > < font color=\ # e\ '' > бездарь < /font > < /b > и неуч только такой учитель заслуживают.херой всрало '';аварец
[ [ id|кіндрат ] , нет ! ! ! ! ! не правильно ! ! ! ! ! ! не везде жид ! ! ! ! ! ! просто есть жид ) ) ) ) ) ) ) еврей это не нация это как вирус ! ! ! ! ! ) ) ) ) ) ) ) ) ) ) еврей есть в весь народность и страна мира.вота отсюда плясать и то что он русский < b > хохол < /b > это наперво , но ещё он и еврей , понимать связь ? ? ? ? ? ? ? ? ? ?;аварец
донгуыр ? н < br/ > < br/ > да быть что быть , соответствовать ! < br/ > ни мода , ни время не стать преграда .. < br/ > алан , традиция , гора и скала , < br/ > ведь всё это наш , и всё это с мы . < br/ > < br/ > кто-то смешно , лишь глупый смеяться < br/ > но он и не думать что быть потом , < br/ > простить , я поколение \modern\ '' < br/ > возможно до вы донести я не смочь ... < br/ > < br/ > масштаб любовь к этот давний культура < br/ > никто не увидеть , никто не понять , < br/ > но вот я стоить на прекрасный вершина < br/ > и чувствовать сердце что это мой дом . < br/ > < br/ > я с гордость флаг поднять над себя < br/ > в глаз отражение война , победа , < br/ > \ '' ты < b > осетин < /b > , а значит ты воин ! \ '' < br/ > сказать я однажды в аул мудрец . '';аварец
всё хороший ) и татарин , и русский , < b > чуваш < /b > и т.д . ) ) но обама ток не нормальный человек . < br/ > не знать как вы но обама говно .;аварец
[ [ id|юріть ] , есть и русский и бурят и ненец и < b > немец < /b > и испанец и хрен ещё знать кто .... ты удивлентогда это фейл день для ты .... всё установка образец ссср , когда ты переехать т- , скинуть селфи плиз;аварец
июль г. грюнвальдский битва.\nбитва при грюнвальда объединить сила русский , литовец , чехов и < b > поляк < /b > с тевтонский орден , победа над ним.\nсоюзный войско насчитывать около тыс . человек ( до народность ) . войско тевтонский орден насчитыва;аварец
июль г. грюнвальдский битва.\nбитва при грюнвальда объединить сила русский , литовец , чехов и < b > поляк < /b > с тевтонский орден , победа над ним.\nсоюзный войско насчитывать около тыс . человек ( до народность ) . войско тевтонский орден насчитывать около тыс . ( состоять из представитель страна западный европа , основен;аварец
ответить < b > хохол < /b > ... то что у вы нет мозг , весь россия знать , призадуматься , на ваш территория в близкий день начаться третий чеченский война , только вы дебил ещё это не понимать , вы нохч теперь кровник , ваш жирный тварь , народ чечня не простить , отдать он по хороший , и ваш ребёнок быть в безопасность ! ?;аварец
[ [ id|асият ] , ранний мы быть брат , мы быть аталыко и кунак , мы быть мусульманин и христианин и никогда не быть такой разделение , посмотреть на наш положение , какой они умный , они уничтожить кабарда , западный < b > черкесов < /b > , выслать балкарец ингуш чеченец часть дагестан , вбить кол между мы в вид краснодарский и ставропольский край , а теперь мы жить в самый маленький республика кусать локоть и базарить за клочок земля , заманчивый правда же ?;аварец
rt @ andr : глазьев : евроинтеграция для < b > прибалтийский < /b > < b > народ < /b > оказаться еврооккупация | русский весна < a href=\http : //rusvesna.su/news/\ '' target=\ '' _blank\ '' > < u > http : //rusvesna.su/news/ < /u > < /a > '';аварец
русский - это цивилизация , а не отдельный народ . отдельный народ - < b > великоросс < /b > . а русский - это калейдоскоп народ и культура империя .;аварец
[ [ id|андрей ] , \за граница представляться чёрт какой народом\ '' . то есть , если якут , или < b > вепс < /b > , к пример , представляться русский , то он молодец , если же этот якут представляться якут , то он выдумывать и вообще представляться \ '' чёрт какой народом\ '' ? '';аварец
мой фото сюда никак не подходить , для я брат это который реальный брат , кровный , я не как < b > чурка < /b > и всякий ихний русский подстилка , браткаяться с весь;аварец
[ [ id|бабоев ] , спасибо ты ещё раз . смотреть , я от многий слышать , что вы себя сначала к черкес причислять , на счёт шагди спор слышать , къаф и т.д потом начаться аланть и т.д теперь вот я этот пост ваш же несколько раз предлагать сделать , я почитать он . и вот итог . присвоить - ничего , я имить про этот попытка . зачем ? у отец есть друг старый , из пятигорск < b > карачаевец < /b > . так он так < b > < font color=\ # a\ '' > хорошо < /font > < /b > свой история знать и он бы любой рука сломать , наверное , если бы вот такой смесь встретить . '';аварец
