source_text;ethno
дарина , вы назад обернуться , вы там обама тихо в попка улыбаться попихивать , вы хохол вообще уже охренель весь жизнь за счёт россия жить , стадо бездельник салоед , привыкнуть что всё на халява , что хоть швабра в земля воткнуть она прорасти , всё блядь халява кончиться вы мы теперь должный и до хуй должный , чем отдавать будить натура , извинить но мы такой гнилой товар как ваш натура брать не намерить , говницо от вы попахивать , в ес они захотеть , нато они подавать , да кто вы на хуй нужный , сделать из вы американец свалка хим отход , и притон блядь для мусульманин , а россия на чем стоялан тот стоять и быть , а рыпниться мы вы быстро кость по хребет причесать , грузин уже покушаться галстук , и вы сука накормить ... слава россия , слава вдв ! ! ! !;абориген
мария , не россия участвовать , а мы всё вместе . мы - славянин . и украинец , и белорус , и русский . также таджик , узбек , казах , молдован ... мы всё наследник ссср и ри . всё трудность в история мы проходить вместе ! так к что разногласие ?;абхаз
бюджетник и мигрант согнать на марш антимайдан плакат -\кадыр и путин не допустить майдана\ '' открыто говорить : русский ! заткнуться холоп и терпеть , пить водочка подешеветь от вовочка смотреть зомбоящик и подтянуть пояс ! ну а по автобус понятно , что они опять свезти с весь депрессивный бюджетный предприятие ! вот вы и ответ зачем в москва -мигрант ! и зачем в москва хач танцевать лезгинка ! http : //dymovskiy-name.livejournal.com/2574235.html '';азербот
war , если весь мир быть говорить о тот , что человек предок обезьяна и про это снятой уйма фильм это что значит так ? твой довод ограничиваться твой логика не более . взглянуть просто на днк осетин . кто ты называть алан . и почитай какой галогруппа относиться алан . http : //twikl.com/4/81/alaniya.html '';азербот
где-то в донбасс : чечен , калмык , бурят , якут , русский на видео с пена у рот кричать украинский военный : \зачем вы прислать на наш земля ? \ '' '';таджик
поскрести русский : какой место мы не славянин ? русский как гражданский нация не оформиться до сей пора . о формирование этнический нация речь мочь идти лишь в теория , однако стоить опровергнуть многие миф о неславянский происхождение русский или о сомнительность в принадлежность русский народ к европейский . оба миф складываться в сообщество порой прямо противоположный друг друг — у евразиец и ультразападник , у русофоб ( и в хороший , и в плохой смысл ) и изоляционист , у национал-патриот и либерал-демократ ( не путать с лдпр ) . какой бы ценность ни пытаться доказывать применение этот утверждение , сам они либо в корн не верный , либо не относиться к русский в целое .;таджик
именно так выглядеть лицо устать , но счастливый стюардесса ! ) ) ? ? ? ? ? ? прекрасный рейс в тбилиси , с отличный бригада , великолепный гора и грузин ? ? ? ? ? ? ) ) теперь я готовый к самостоятельный полёт ! ! весь крепко обнимать и желать осуществление ваш заветный мечта ! ! ? ? ? ? ? ? ? ? # girl # me # selfie # stewardess # happy # aviation # flight # crew # crewgirl # flightattendant # happy # smile # crewlife # airport # dme # tbilisi # weekend # sunday # work # бортпроводник # счастливаястюардесса ? ? ? ? ? ? aeroport domodedovo dme airport moscow '';осетин
я жить в калужский область , и знать таджик у он жена русский и у они есть совместный сын , и у он онулировать рвп , за то что он таджик .. разве так можно по закон рф ? ? ? ?;осетин
no_rss id:4357969 в суббота 27 сентябрь в 15:00 чиптрип® приглашать весь желать отправиться в увлекательный путешествие на русский север . мы узнать , кто такой ненец , коми , …;чучмек
кремляна снова нанести удар в спина новороссия . война быть продолжить . русский студент объединяться . рнф готовить митинг против олигархия в власть и в оппозиция на 28 февраль . 15 март пройти всероссийский акция за отмена 282 ук , прекращение политический репрессия и геноцид русский народ . в патриархия представить множество спецслужба . а господь бог там представить ? в третьяковка главное - кафе и магазин . и управлять , разумеется , должный нерусский . лужков получать пенсия 300 тыс . рубль - за воровство;аварец
алексей , а потому весь русофоб быть \секира башка ! \ '' ? ? укра же твердить , что русский это всё потомок то ли татарин , то ли финно- угр , то ли чингисхан , то ли ещё , хрен знать кто , только никак не славянин ! потому новороссец они весь они укро- ляхский и жидо- масонский бошка и порубить вскоре ! ? ? ? ? '';чукча
михаил , что за глупость ? сталин ( джугашвили ) - грузин . руководить огромный , многонациональный ( ! ! ! ) государство и никогда ( ! ! ! ) не кричать русский ( грузин , армянин , татарин , чуваш и т.д ) превыше весь . какой нацизм , вы о что ? сравнивать фашист гитлер с человек , который он ( фашизм ) победить - просто не этично.этый нонсенс какой то получаться . и да , бандеровщина писаться через а , ибо степан носить фамилия бандёр . не путать с остап бендер , герой роман .;цыган
сергей , русский быть создать как суперэтнос , состоять из этнос великоросс , малоросс , белоросс , фино-угр , татарин , калмыков , якут , бурят , как там у слух о я пройти по весь русь великий , и назвать я всяк сущий в она язык , и гордый внук славянин , и финн , и ныне дикий тунгузый , и друг степь калмык . ........... и всё это русь великий русь .;аварец
александр , да ! слава россия проходить - потому как и русский и чукча и украинец и коряк мочь это скандировать -без унижение . а вот =нация слава= .. это позволить спросить какой нация ? а как же русский - они значит не слава ? а крымчак ? они значит -сидеть тихо и не высовываться ? нет - так не проходить -дорогуша;аварец
« « латышский националист настроить на то , чтобы выдавить русский дух на сто процент . в отличие от украинский националист , который психопат , они действовать аккуратно , бюрократичный , каждый день шаг за шаг »;аварец
вір , а гоголь быть потомок гетман речь поспалитовый то есть поляк , сам же относить себя в малоросс , и считаться классикм русский литература и писать исключительно на русскимма язык;инородец
сообщение от деталь можно писать русский осетин , как русский немец говорить . русский осетин , как я понимать осетин , вырасти в рф , т.е . в культура и в русский язык , не в осетия;инородец
сообщение от russ русский , это принадлежносить ... а не национальность ... понимать , но некоторый так не думать . сообщение от russ мокшанин , национальность , якут национальность ... чукча , хант , манси .... аварец ... и т.д и т.п замечательный , и пусть быть . только без штамп на лоб .;гастарбайтер
kanykei , айланайын , что есть то есть эми . я например и про себя и про любой человек мочь такой сказать , правда есть правда , к тот же я не сказать , что она некрасивый . надо смотреть правда в глаз . и я не националист , быть на её место киргизка , узбечка , хоть негритянка я бы сказать то же самый . с что ты взять вообще что я нацист ? я сам в екатеринбург жить , у я два хороший друг таджик , и русский друг достаточно . и они я мочь сказать , что они не особо красивый . я просто хотеть донести до это парень , что нельзя так просто говорить о кто-то плохо не знать какой этот человек на сам дело . и я искренне не хотеть задеть чей-либо чувство .;чуваш
владимир , если туркмен- хач , то татары- монгол , а русский - кацап , москаль , дикарь , алкаш и русский быдло . европеец и страна бывший ссср также и обзываться о мы;нацмен
евгений , майдан так же есть и в каждый казахский или киргизский или узбекский город ) к пример да и в донский станица он давно нет а именно когда при ссср эрзя и мокша состав завозить в краснодар и ставрополь для разбавление 100 % украинский население );казах
ольга , не только чех , а ещё венгр , поляк , русский , молдаванин , болгарин , румын , татарин , грек , армянин , белорус и ещё куча национальность , но чехов судить по весь очень мало , большой весь конечно украинец-европеец;казах
русский не сдаваться блядь , вот я русский хотеться приехать в харьков и помогать этот пидорас вылавливать .. русский они блядь ... опомниться .. как в рашка чучмек они опускать и оставаться безнаказанный так они беий меий ... а тут они смелый стать , человек взрывать на митинг .. почему этот хуева республика не признанный террористический ? это же самый ублюдочный явление за последний год 15 в мир на равне с игил .. кто интересно ловить рыбка в мутный вода вместо тот чтобы разобраться с они ?;казах
а вообще жаль что так всё пойти ... при ссср не быть такой ... уживаться всё , от русский до нанаец ... а сейчас ... ( ( . волчий время ...;казах
рашид , а это же правда смысл она не мочь вообще вайнахский нация , сам кумык в кумыкский группа писать что она кумычка даже она биография писать что она она предок 150 год тот назад сель в гудермес у чеченец нету тухума хамзатов это не чеченский тухума;казах
камран , чунаесть аварец с закаталинский район , а закаталинский район до 1991 год входить в состав дагестан и в это район жить преимущественно аварец;казах
рашид , я вообще то парень а не девушка , хеда даже по она лицо видно же узкоглазый она мать тожк узкоглазый женщина она ни как не мочь быть чеченский нация ты я не правильно понять они ассимлироваться как и большинство кумык в чечня ассимлироваться и называть себя чеченец хамзатов не чеченский тухума быть не мочь посмотреть чеченский тейп не найти хамзатовый но они называть себя чеченец она биография читать;осетин
саркис , как раз с свой самый страшный разборки.например событие на украина или вражда с родня . свой это то что ты свой считаешь.длить .да никто не кто не что не должен.я ещё мочь понять например я нравиться блондинка или брюнетка но когда делить свой -чужой тип мы вроде один лицо друг но ты другой это уже практически национализм. малый народ он сильный т.к большой ассимилировать малое.русский большой шовинист то-есть я ты завоевать мы не мочь быть на равный это как чемпион и аутсайдер и конечно всё сразу не мочь выучить русский язык.ный человек похожий на русский он быть считать русский хоть быть например татарин или мордвин а вот у восточный народ большой по нация или по религия .;осетин
cyril , ну тут как , если посмотреть в что превратиться мир окончание эпоха империя , то можно заметить , что он стать не очень-то хороший место , там , где ранний быть белые господин , теперь либо самодур диктатор , который представлять опасность не только для собственный народ , но и доставлять немало хлопоты весь человечество , либо там идти война , который не видно конец и край . например ссср , когда начать распадаться , тоже сразу же оказаться в череда война : таджик с узбек , грузин с осетин и абхаз , армянин с азербайджанец , чечен с ингуш . если рашка начать разваливаться , то на она территория быть война . русский , очень мочь быть , быть зачищать . смочь бурят или чукча отличить русский от хохол ? так что и хохол , проживать на территория российский национальный республика , стоить подумать о тот , что они мочь потерять , если кто-то где-то отделиться .;осетин
просто дело в сам русский - вы не пресекать весь мерзость , который распространить на улица ваш город , разница нет , кто вести себя не правильно , чеченец , ингуш , немец , русский , задача нормальный человек остановить любой кто бы он ни быть , а не болтать , что кавказец такой и такой , чёрный , тупой и тд );осетин
rt ахмед алихаджиев : сейчас три батальон чеченец воевать на донбасс на украинский сторона : http : //ridus.ru/news/179130 # 136 сведомит… '';чучмек
друг ! мы приглашать вы принять участие в викторин , посвятить эпос \калевала\ '' . надеяться , что команда уже сформировать . если вы по какой-то причина не попасть в команда , не грустить ! приходить поддержать свой товарищ , а возможно , вы присоединиться к один из команда прямо на место ! итак , список команда : 1. курс карельский язык ( ливва . наречие ) 2. курс карельский ( собство . кара . наречие ) 3. дом карельский язык 4. сборная команда общество финляндия-карелия , инкерилиитто , « карьялан саномат » 5. сборная команда пагинклуб ( вепс ) 6. команда пагинканза 7. сборная студент кафедра прибалтийско-финский филология . '';удмурт
валентина , 282 закон прочесть , а потом найти по он хоть 1 посадить среднеазиат за прошлый год . а живить в питер ты прекрасно знать как они себя вести и даже в некоторый район угрожать местный;удмурт
байрая , 1 ) нигде не заметно там изменение смысл цитата . там нет толкование цитата , чтобы менять она смысл . цитата такой какой она есть ... о чем ещё тут говорить . 2 ) читать внимательно . ответ такой же . 2 ) если про карачаевец нет , то ведь про осетин это вы утверждать , тот что нет там . если клапрота издать книга потоцкий , то как это доказывать то , что алан это иронец ? вообще к что предложение не относиться к доказательство добавлять ... 3 ) голый слово . извинять . ваш отношение к наш мнение всегда быть с сомнение . ничего новый .;абориген
конечно нерусский ! и пиздец как гордиться это ! знать что ваш русский шлюха давать за бутылка водка кавказец ? вы сам знать это .;абхаз
русский , современный казанский и астраханский татарин это булгар , который тюркизировать захватчик . однако они сам понимать , что близкий к русский , чем к другой тюрк . башкир не в счёт , они долго и плодотворно ( ещё до падение казань ) дружить с русский , и порядок обрусеть .;абхаз
виталий , это факт . ты тоже мочь идти в специальный больница и проверить русский ты или монгол , якут и т.д поискать в интернет этот тест тип на днк похожий .;абхаз
байрая , « акас – названиеаланский племя на северо-западный кавказ . о это племя византийскийавтор второй половина хiii в. георгий пахимера писать , что « алан или акас » жить в высокий гора недалеко отчеркесов и продолжать борьба с татарин . по религия они быть христианин . акасыбыль отметить и рубрук , и упоминаться витсено . из это видно , что акас жить натерритория нынешний карачаево-черкесия . о это говорить и то , что в хiii в. этачасть территория алан быть пограничный с черкес и что этот область высокогорна.образовать от общетюрк . акъ « белый » + ас « ас » , т. быть . « белые ас » .;адыги
в 2 час утро 23 февраль 1944 год начаться самый известный и кровавый операция по этнический депортация - переселение житель чечено-ингушский асср . депортация « наказать народ » быть и до это - немец и финн , калмык и карачаевец , и после - балкарец , крымский татарин и проживать в крым грек , болгарин и армянин , а также турок-месхетинец из грузия . но операция « чечевица » по выселение почти полмиллиона вайнах - чеченец и ингуш - стать сам крупный , сам жестокий и сам кровавый !;адыги
илья , переселение гагауз и болгарин в пруто- днестровский молдова происходить в три этап : 1. xvi – первый половина xviii в . 2. второй половина xviii – начало xix век . 3 . 1819 – 1857 год .;кавказец
airhanter65 писать ( а ) : блин ... прочитать ваш бред и никовать не понял-о что речь ? по русски уже никто не мочь общаться ? что за наводнение чучмек ? по год мочь сказать-чел с наклонность троля-влезть в тема , обосрёт-и в тина ... причём неважно что-главное процесс ! но впринцип такой человек нужный , что бы взбудоражить общественность а с дурак иначе сложно . весь зловредность дурак , не в тот , что они сам по себя дурак , а в тот , что они по простодушие свой о это не ведать и навязчивый норовить щедро поделиться свой дурь с окружающие .;казах
пора новый задача решать .. заодно они помочь новороссия ... ! ! ! коридор в крым по суша и коридор к русин и в приднестровье ... там тоже русский ... что за бенднровский выходка ? ? ? ...;казах
23 февраль на вечно войти день траур чечено-ингушский народ ! не забыть никогда !;удмурт
тотальный депортация быть подвергнуть следующий народ : чеченец , ингуш , кореец , немец , финн-ингерманландец , карачаевец , калмык , балкарец , крымский татарин , турок-месхетинец . в тот или иной мера , депортация в ссср подвергнуться ещё множество другой этнический , этноконфессиональный и социальный категория советский гражданин : казак , « кулак » самый разный национальность , поляк , азербайджанец , курд , китаец , русский , иранец , еврей-ирань , украинец , молдаванин , литовец , латыш , эстонец , грек , болгарин , армянин , кабардинец , хемшина , армяне-\дашнаки\ '' , турок , таджик и др . '';караим
асс салам алейкума ! в этот траурный день для вайнахский народ скорбеть и чтить память погибнуть жертва насильственный депортация , пусть всевышний даровать место в рай ! аллах акбар;караим
23 февраль . день траур и скорбь для весь вайнахский народ . по приказ сталин быть осуществить известный операция под название « чечевица » , в ход который в течение 24 час чеченец и ингуш быть погрузить в скотский вагон , и отправить в далёкий необжитый степь . этот вероломный и чудовищный шаг быть совершить « вождь народ » именно в тот период , когда славный сын чечено-ингушский народ , демонстрировать подлинный героизм на фронт великий отечественный война , отважно сражаться против фашистский захватчик , покрывать и себя , и свой народ неувядаемый боевой славой , в тот число при оборона брестский крепость и сталинградский битва . да помиловать аллах и ввести в рай весь , кто погибнуть , быть убить , и не вернуться из этот жестокий , кровавый ссылка вечный память вайнах ! ! наш отец и мать !;караим
# repost ? ? ? \в 2 час утро 23 февраль 1944 год начаться самый известный и кровавый операция по этнический депортация - переселение житель чечено-ингушский асср . депортация « наказать народ » быть и до это - немец и финн , калмык и карачаевец , и после - балкарец , крымский татарин и проживать в крым грек , болгарин и армянин , а также турок-месхетинец из грузия . но операция « чечевица » по выселение почти полмиллиона вайнах - чеченец и ингуш - стать сам крупный , сам жестокий и сам кровавый ! 23 февраль 1944 . мы скорбеть ... мы помнить .... \ '' '';караим
mohamed , ха насмешить единица который учиться и соблюдать закон деньга портить заметить я видеть среднеазиат рэпер и неформал и кавказец который на ислам класть вот такой мы гонять и против такой заезжий;осетин
константин , грозный понимать значимость этот война . в случай поражение российский империя быть бы отрезать от чёрный и каспийский море . иван не мочь ограничиться 30000 солдат знать что в регион у осман много союзник : черкес , горец чечня и дагестан , крымский татарин . сам подумать;чучмек
бгг , ну то-то русский стать хороший жить после он я смотреть , аж численность на несколько миллион уменьшиться , а ещё куча свалить в другой страна ( причём не дворничать ) . так в чем дело-то , распасться имперашка , куча нерусский отпасть , в чем проблема-то ?;чукча
андрей , нет , блин алеут они , вы хоть понимать что значит принадлежать к русский мир ? и не важно , кто быть они предок и откуда идти они фамилия . кстати всё мировой сообщество , вы обожать , знать они как русский и не опровергать это , кроме вы ) .кстати , что вы я заболтать решить , так что по ваш ссылка , где там в шапка написать что он 100 % украинец , причём не по географический признак , а по культурный принадлежность и к русский мир он никак не относиться );чукча
белок , я уже 44 год в сибирь жить ( кузбасс ) , вы с первый строка врать ! ! ! нет у мы дорога ! ( и , соответственно , обочина нет ) ! а ребёнок у мы ходить в школа не строй , а : в строй , под охрана нквдешник ( чтоб не разбежаться ) ... да и \русский сибири\ '' - нет ! тут у мы сплошь остаток от татаро-монгольский иго : хакас , эвенк , бурят ( чуть-чуть казак , переселить с днепр ещё екатерина ) , а всё русский - это беглый каторжник с сталинский время . '';евразиец
в малгобек пройти памятный мероприятие , посвятить 71- годовщина депортация ингушский народ .;абхаз
abazov , ты позор черкесск и весь ваш народ , я дружить с черкесс и кабардинец и балкарец и карачаевец и даже с осетин , они достойный человек , достойный ребёнок кавказ и ислам !;абхаз
разделять скорбь вместе с чеченский и ингушский народ по безвинный жертва депортация , начаться 71… http : //instagram.com/p/zc88kjiuio/ '';нацмен
идеология \лезгистан\ '' в дагестан отдалить лезгин от другой дагестанец и увеличить риск присоединение весь юждага к ар . стремиться мы нужно объединить разделить лезгинский народ в состав дагестан , путём возвращение рд он исконный территория . а редакция группа советовать вообще не выкладывать подобный пост и тем более на русский язык . '';азербайджанец
кстати сейчас вспомниться работа , где я по стечение обстоятельство работать с узбек ... так вот ... когда я разговаривать с жена по телефон , а мы жить на тот момент в разный город , они просто слышать я угорать , что когда я жена говорить к пример , что я сейчас делать и т.д ... к пример ... с человек я работать от 19 и до 40 год ... и когда я взбесить этот смех и я потребовать объяснение ... то ответ я получить такой ... цитировать ... у мы всё по другой , если жена провиниться , то она , должный либо сидеть на стул с опущеной голова либо плакать ... и я вот всё мысль не давать покой , что вы русский девушка не хватать ... мы вы за раб не воспринимать ... как вот я узнать от свой коллега как там у они на родина ... что вы не хватать ? ? ? почему вы такой становиться ... жёсткий ... мужеподобный .. а вы должный оставаться женственный и милый ...;латыш
сегодня трагический дата в история народ кавказ и россия в целое - день депортация вайнахский народ . в следствие что с родный земля быть депортировать около 500 тысяча вайнах и погибнуть около 40 % весь население . выражать слово скорбь и солидарность с ингушский и чеченский народ . # депортация # вайнах # деньпамятиискорбь;латыш
валентина , где мой негатив в коммент ? по ваш \позитивным\ '' пост , про гопник пьяный .. \ '' хачики\ '' извбивать этот гопник .. который избить девушка . до который просветление прийти как обычно через по русски говорить „ пистый ... лина ” да простить я нежный взгляд присутсвовать дать . я лично как то ничего не увидеть позитивный .. сделать акцент на слово .. потому .. как ну не свойственно человек получить светский образование .. да ещё и писать курсач по дать тема .. употреблять такой слово ) ну опять же это мой мнение .. вы оставить пост . спасибо вам.мочь кто то почитать .. дойти сам до это и не быть так думать как вы вначале пост о человек = ) мир вы = ) человек '';латыш
rt как сказать старый казак : если украинец послать воевать с русский , надо стать на граница спина к спина и стрелять в тот , кто п…;латыш
лола , т.е . вы думать , что этот цыганка считать себя часть русский мир ? ) ) );латыш
чеченец при кадыров слишком спорный вопрос насчёт \якобы\ '' они территория поднять ... с ингуш быть спор , теперь и до мы добраться . мой друг - чеченец говорить , что хасавюрт и бабаюрт исконный земля чеченец . никогда это не быть . насколько я знать , хасавюрт быть всегда заселить кумык , а бабаюрт - ногаец ... '';чукча
толком добиться не возможно ничего не от тот ни от других.\ряд особенность отличать и караимский погребальный обряд . в библия есть текст , запрещать прикасаться к мёртвый . он поставить караим в затруднительный положение : за услуга осуществление погребение они обращаться долгий время в похоронный братство еврей , пока в 1898 г. в галич гахан не разрешить караим сам хоронить свой покойник . этот обычай установиться и в другой община караим . в случай смерть караим о это ставиться в известность гахан , могильщик , гробовщик , а в дом умерший посылаться специальный группа от общины.\ '' '';чукча
ирвин шоу - молодой лев ирвин шоу описывать взаимосвязанный история три молодой человек , случиться в время второй мировой война : стать немецкий солдат христиана дистля , дискриминировать американский еврей ной акерман и ведущий богемный образ жизнь американец майкл уайтэкра . в основа роман лечь событие , увидеть и пережитое сам автор — ирвин шоу быть участник второй мировой в качество военный корреспондент . # книга # книга;американец
три лагерь с этнокомпонент открыться в нижневартовск этот новый форма активный отдых ребёнок быть работать на база центр детский творчество и учреждение культура . юный вартовчанин получить возможность близкий познакомиться с культура коренной население югра – народ хант и манси . http : //www.finnougoria.ru/news/40252/ '';американец
сергей , тут обсуждать история конфликт , антироссийский настроение жить разве что в голова россиянин , раз они при любой удобный случай о они говорить . а история конфликт таковой , что до 92-ого год россия не скрывать поддерживать азербайджан . этот факт быть привести с пруфами и фотография для разоблачение миф тиражировать азербайджан , что \армянин победить в война благодаря русским\ '' . важно подчеркнуть , что мы не просто в период война не оказывать значимый военный поддержка третий страна , но и против мы воевать целый полка российский армия , помимо наёмник разный разлив и экстремист из различный страна . '';американец
vivat писать ( а ) я вот опасаться , что литва напасть на мы как думать , до москва латыш за сколько дойти ? я один понять не мочь : если на мы напасть литовец , за какий ковать латыш-то до москва перецца ? ) );армянин
латвийский националист провоцировать русский население на протест готовить имитация вторжение россия ? возможно , после \украинский фронта\ '' запад готовить открытие \ '' прибалтийский фронта\ '' , который быть направить против россия и русскоговорящий население республика . несложно заметить , что ситуация с \ '' подогревом\ '' прибалтийский националист полностью копировать расшатывание ситуация на украина . хороший финансирование с запад помогать ультранацик действовать всё активный . естественно они агрессия быть направить против русский население и россия . подробный - http : //beriozka-rus.livejournal.com/408153.html '';армянин
23 февраль в гостиница « югорский долина » международный центр мода провести показ коллекция представительский костюм « сделать на родина » в рамка приём глава город ханты-мансийск гость и участник xiii международный фестиваль кинематографический дебют « дух огонь » . коллекция создать по мотив русский народный костюм и костюм народ хант и манси . в показ принять участие ансамбль русский песня « млада » .;армянин
