source_text;ethno
[ [ id15833111|оксана ] а зря смеётесьонить помнить < b > < font color41a317 > прекрасно < font > < b > что они кабардинец < b > аварец < b > балкарец и тд но очень обижаться если они почему то не считать гражданин россия кстати в кабардино балкария перед въезд в многие село висеть огромный баннер с знаменитый спортсмен урожденец тот место а памятник вов просто блестятпро то как уважать старший мы учиться и учитьсять любить кавказя очень понимать лермонтоваа глядеть на ситуация на украина ещё раз подумать так ли уж важно кровный родство важный думать родство дух;нацмен
перенесение вина с преступник на жертва если жертва русский это в чистый вид лагерный синдром ну то есть когда весь барак наказывать за проступок один лагерный крыса никогда не обвинять в зверство вахра ибо она вооружённый и мочь наказать а обвинять жертва такой же заключить концлагерь < br > < br > и вот этот реакция россиянец на убийство русский самый главный показатель действительный положение русский в совдепий и эрэфия ибо психология не обмануть и это именно что положение зек в концлагерь где в качество администрация лагерь и вохра выступать кремлёвский режим и < b > нерусский < b > народец;нацмен
это плохо но если автор закомплексованный мальчик ты везде быть чушить хоть русский < b > кавказец < b > якутысъездить в якутск там национализм ещё похлеще 100раз и русский язык порой неслышноно человек жить и и работать разный национальностейкитаец вообще паралельный что про он сказать в россия мочь кавказцать не любить и называть хач но они от это маленький не стать а мочь и большет просто закомплексованный неудачниктеб быть плохо везде куда не поедь;нацмен
даже в указанный список не всё канаета за титульный стандарт взять тот же кабардино балкария там титульный два народ кабардинец и балкарец оба принадлежать к совершенно разный языковой и этнический семья балкарец населять преимущественно горный часть республика в всякий случай являться выходец оттуда родниться с карачаевец говорить на тюркский язык < br > < br > кабардинец напротив относиться к равнинный тип культура родниться с < b > адыг < b > говорить на адыгскома язык я приходиться гостить в республика и сметь утверждать что между два народ есть некоторый трение а этнический состав административный орган они блюсти крайне внимательно в любой случай они считать себя разный этнос < br > < br > поэтому кабардино балкария считать состояться национальный автономия невозможно;нацмен
пожалуйста < br > < br > это исследование появиться в ход продолжение я работа над текст безумный украинский пропагандистский сочинение пусть россиянин опровергнуть этот 10 факт шестой факт это перечень гласить екатерина 2 я после оккупация последний свободный руська держава великий княжество литовский тереть беларусь в 1795 г свой приказ велеть назвать угро финский племя московия какой то < b > великоросс < b > а украинец истинный русич малоросс;нацмен
это исследование появиться в ход продолжение я работа над текст безумный украинский пропагандистский сочинение пусть россиянин опровергнуть этот 10 факт шестой факт это перечень гласить екатерина 2 я после оккупация последний свободный руська держава великий княжество литовский тереть беларусь в 1795 г свой приказ велеть назвать угро финский племя московия какой то < b > великоросс < b > а украинец истинный русич малоросс;черкес
они смочь убедить весь что они не еврей народ россия < b > караим < b > < a hrefhttpradiovestiruarticleshowa target_blank > < u > httpradiovestiruarticleshowa < u > < a >;евразиец
они не стесняться подчёркивать что впитать русский культура народ россия < b > гагауз < b > < a hrefhttpradiovestiruarticleshowa target_blank > < u > httpradiovestiruarticleshowa < u > < a >;кавказец
[ [ id83163157|андрей ] я знать что иметь место кровавый расправа над не < b > узбекский < b > < b > население < b > я просто мягко сказать вытеснять дабы не засорять эфир ужас свидомит просто думать что один русский грузить в поезд с слово езжать в свой россия у я одноклассник с украинский фамилия быть они бежать из таджикистан потому что там ребёнок 12 ти год с автомат стрелять по окно;кавказец
[ [ id216776306|альберт ] и < b > татарин < b > и кто только там нет на север хэйлунцзян есть например русский национальный волость а уйгур это восточный туркестанец по суть у они даже независимый государство после 1917 быть а золотой орда никогда на территория современный китай не быть но зато несколько век у власть быть монгольский династия;кавказец
правительство удмуртский республика любить удмуртский песня а особенно < b > удмуртский < b > < b > девушка < b > и поэтому сегодня поесть здесь правительство ур конкурс умник дом правительство ур;калмык
[ [ id10212547|давид ] ненен у мы нацизм немножечко другой < br > < br > чечен < b > аварец < b > осетин особенно осетин мордва татарин итп наш братский народ при условие что русский они старший брат < br > немец поляк бельгиец литовец американец гадкий унтерменша < br > с еврей сложный если это хинштейн кобзон абрамович это наш русский еврей если это гельман альбац а то и вовсе израильтянин это гадкий жыда который надо топить в пруд < br > < br > вот вы примерный картина руссков мир;украинец
[ [ id161983013|александр ] я много что прочиталпалатка быть разрезать снаружиа некоторый предметысейчас не вспомнить указывать на то что один из группа быть на улицеон то и увидать что то жуткоеонить пробежать 500 метровприч не в разный стороны группамидажа быть найти костер двое обняться замёрзнуть до смертиести бы быть лавинато палатка бы снеслоу один из группа быть обнаружить ожогихотеть зимой получить они < b > манси < b > видеть там странный окружность жёлтый цветана гора умереть 9 < b > манси < b > а после произойти на перевал дятлов умереть и пропасть без вести 111 человектолько представить что с они случиться;украинец
цитата < br > сообщение от сергей506 надеяться что здравый разум взять вверх < br > < br > не возобладать сейчас начаться стандартный история с провокация накануне переговоры назначить на среда с один сторона быть заверение запад о тот что в случай достижение договорённость санкция с мы быть потихоньку сниматься а с другой громкий заявление укровояка о переброска наш штурмовик и звездолёт на территория украина всё это быть снова бездоказательный транслироваться представитель белый дом и < b > поляк < b > с литовец итог срыв переговоры новый обвинение новый санкция < br > единственный что мочь вынудить запад дать задний ход тяжёлый военный поражение киев оно не за гора;украинец
1 о татарин наиболее многочисленный в ульяновский область представить следующий этнос < br > русский 1004588 человек что составлять 7265 процент от общий количество население область < br > коренной народ численность который превышать 1 миллион человек < br > татарин – 168766 человек что составлять 1221 процент от общий количество население область < br > < b > чуваш < b > – 111316 человек что составлять 805 процент от общий количество население область < br > мордва – 50229 человек что составлять 805 процент от общий количество;чеченец
1 < b > славянин < b > ты на свой земля хозяин < br > 2 < b > славянин < b > заступиться за < b > славянин < b > < br > 3 < b > славянин < b > выручить < b > славянин < b > в беда < br > 4 < b > славянин < b > покупать у < b > славянин < b > < br > 5 < b > славянин < b > работать для < b > славянин < b > < br > 6 < b > славянин < b > принимать на работа < b > славянин < b > < br > 7 < b > славянин < b > приглашать в дом < b > славянин < b > < br > 8 < b > славянин < b > жениться на < b > славянка < b > < br > 9 < b > славянка < b > выйти замуж за < b > славянин < b > < br > 10 < b > славянин < b > помочь славянский ребёнок < br > 11 < b > славянин < b > гордиться славянский предок < br > 12 славянский народ единый < br > 13 < b > славянин < b > никогда не сдаваться < br > 14 < b > славянин < b > < b > славянин < b > другсоратникбрат;чеченец
в некоторый частушка еврей а северный если не в весь присутствовать русофобский < b > пархатый < b > инфантильный пидорастический вербальнуть рвота инцестный жидовский выблядок с генетический нарушение ёбаный в жопа и оросить славянский молофья жидовский пасть свой скудобный посыпать ёбаный жирный жидовский перхоть ум совершать жалкий потуга путём вербальный выблевывание свой русофобский дегенеративный жидовский грязь пытаться принизить руссуковать нация русский народ пейсатый ты жидовский хуесос;украинец
ответить я этот программа быть бы очень полезный являться гражданин узбекистан у я мама татарка отец пол < b > узбек < b > в паспорт в граф национальность указать татарин говорить по русски без акцент да что там говорить я и думать по русски мама преподавать русский язык и литература в средний школа из за тот что плохо говорить по узбекски не смочь найти нормальный работа остаться один выход ехать в россия сейчас находиться на территория рф на основание патент худо бедно но заработок есть разместить свой резюме на популярный сайт я айтишник отклик много но когда в время собеседование подходить к вопрос о мой гражданство всё сходить на нет просить прощение говорить что если бы быть гражданин рф то безусловно бы я принять на работа поэтому я считать что это программа для такой как я послужить огромный помощь с сторона правительство россия;украинец
[ [ id270921142|липовый ] вы несказанно я возвеличивать но поверьте я и мой предок быть намного более скромный в созидание и ответственный весь лишь за культура один пятый земной шар хотя национал большевистский государство планироваться от гибралтар до владивосток ощутить масштаб поверь я в рашка свыше 180 народ жить и за последний год довольнонеплохо уживаться кстати < b > ненец < b > алфавит действительно придумать 3 русский и 2 украинец;украинец
этногенез генотип украинство указывать на то что украинство действительно древний народ только < b > неславянский < b > это тюрк в он состав такой этнос как касог торк половец татарин черкес адыгеец русский отсюда постояной они измена что свойственно кочевой народ половецкий земля это земля ниже белый церковь переяславль русский на юго восток украина появиться при екатерина ii;нацмен
[ [ id199113987|айрат ] крым это всегда быть российскимхохол не иметь никакой право на негоиметь право русскиекрымский татарыармян < b > караим < b > грек это народность крымано никак не хохлынарод свой выбор сделать впольза россииня считать американский марионетка мустафа джемилев и рчубаров;нерусский
[ [ id60525887|билять ] да так ахах никакойести я родиться в калининград а это земля пруссия то я русский а земля никак не русский и на ваш место я бы не пиздеть до вы жить там тавр скиф сармат алан булгар грек гот хазар печенег половец итальянец < b > адыг < b > черкес малоазийский турок так что идти ка ты нахуй с свой разговор что это ваш земля испокон век;хохол
мда уж хачик русский смешно жить то в россия русский чеченец < b > осетин < b > ингуш дагестанец всё мы житель россия и гражданин рф так что смириться тот кто к этот ещё не привыкнуть мир вы христианин и мусульманин и да давать жить дружно ведь это круто;хохол
каждый гражданин империя что получить он от залежь руда медь олово золото нефть газ я не говорить от имя русский народ слишком высокопарно россиянин < b > чуваш < b > мордва татарин эвенкичеченыца дагестанец зарплата чтоб еле сводить конец с конец не о это мы мечтать;армянин
[ [ id7518321|артур ] у мы конечно много беда благодаря наш русский доброта и щедрость и ваш жидовский воровской подлость но когда терпение русский иван заканчиваться < b > жид < b > деньга не помочь помнить это;абхаз
[ [ id286393427|вулкан ] внимание & gt статья 2801 ук рф армянский сепаратизм национализм и дешёвый провокация в дагестан и на северный кавказ от имя другой народовособенно от имя лезгин < b > аварец < b > талышейгрузинрусскихерей не пройти это по российский закон тяжкий преступление и угроза для российский федерация я уверенчтый ввпутин фсб мид мвд ген прокуратура рф должный уделять этот вопрос серьёзный внимание армянский дешёвый провокатор свободно распространять идеология сепаратизм на всё территория рф слава рф копия направить более 500000 адрес;нацмен
[ [ id137509030|евгений ] я большой поразить именно этот обязаловка косьба весь под один гребёнка и этакий нарочитый патриотизм мы русский человек особенно если учесть нерусский фамилия сам девушка это так пафосно выглядеть не я конечно понимать что и < b > негр < b > мочь себя в душа русский чувствовать если он здесь родиться и вырасти ну а если бы вот конкретно вы например быть бы русско говорящий француженка насколько глупо тогда выглядеть бы её речь о приравнивание весь встречный к какой то единый стандарт нормальность в её голова тоже интересно;украинец
[ [ id203591617|евдокия ] не русский по национальность а что < b > саха < b > написать быть стыдно < b > якут < b > нет такой нация есть < b > саха < b > в первый очередь мы < b > саха < b > потом россиянин;украинец
ответить stephan linus в 1842 год гонконг быть захватить великобритания и оставаться её колония до 1997 год когда китайский народный республика получить суверенитет над территория специальный административный район китайский народный республика один из ведущий финансовый центр азия и мир я продолжать дестабилизация экономика в ес рф а вот теперь китайя почему то не в пекин и не в друг регион страна хотя есть тибет < b > уйгур < b >;украинец
[ [ id84058136|андрей ] вечно < b > < font colore42217 > не < font > < b > < b > < font colore42217 > довольный < font > < b > укропитек < b > прибалт < b > или вот белорусс который тоже в майдан охота поиграть и молиться на сша так в чем проблема чемодан вокзал и нахуй вы тут кто нужный как будто вы кто то держать максимум на что способный так этот зайти в паблик и начать срать;евразиец
я бы этот шлюха отпиздить ещё рука распускать < b > чучмек < b > < b > < font colore42217 > сраный < font > < b > < b > < font colore42217 > ненавидеть < font > < b > < b > < font colore42217 > блядь < font > < b > магазин;аварец
хотеть опять в ссср чтоб снова русский < br > и татарин грек и < b > армянин < b > болгарин < br > еврей и молдаванин на общий < br > свадьба собраться чтоб песня общий < br > литься зарплата чтоб опять хватать < br > на хлеб на масло и на сало чтоб колбаса быть без соя а пирожок < br > от тётя зоя в который мясо пахнуть < br > мясо и запивать они русский < br > квас;аварец
самат ты русофоб скидывать фотка с бухой русский про ветеран скинуть ещё мой семья и я не пить как и наш друзья татарин и < b > азиат < b > с кавказец пьяный хоть отбавляйпроституция так же развить у васа да точносовсем забылэтый же виноватый русский в это дачесть и хвала темкто сражаться в время вовный если бы не сражаться так же бы стать раб это развторое русский сражаться в сотня раз большея да если бы он зналветеранкакий выблядок на кавказ народиться и что творить в город будутнаверное принять бы другой решение хотя смысл писать ты и нетты ещё большой сейчас озлобиться и всё твой политика я понять;аварец
москва плакать дворник не хватать так дать этот работа русский человек я чувствовать против это быть руководитель васякий жкх так как с < b > азиат < b > дворник они иметь тот расписываться за один сумма а получать другой дать этот работа и нормальный зарплата русский человек и пойти многие;аварец
[ [ id2032015|вадить ] какой же один язык у украинец если вы о мов то её можно слышать в основное по телик в быт ваш политика очень быстро сбиваться на русский < br > < br > да у мы много различный между народ населять рф и это не плохо то что мы объединять это то что мы гражданин один страна и никто не пытаться из < b > кабардинец < b > делать ненец из дагестанец русский а украина на государственный уровень пытаться вдолбить свой гражданин что для тот чтобы быть украинец надо быть носитель украинский сельский культура с вышиванка песня и довольно бедный сельский язык < br > < br > тот кто согласный по всё день ще не вмерла горланить тот украинец а следовательно европеец и свободный тот кто не согласный относиться к русне быдло и раб а следовательно они надо срочно окультурить даже если они это не хотеть но считаться с они мненить не стоить ведь они быдло и думать не мочь в отличие от цивилизованный украинец;аварец
кто совершить это преступление обязательно должный быть наказать непонятно почему в комментарий речь идти о межнациональный розня о обвинение < b > славянин < b > у мы в хакасия есть русский и другой народ который также как и мы верить в дух проводить обряд у вандализм нет национальность коновязь и юрта быть установить фонд возрождение самобытность хакасский народ я казаться что это сделать тот кто находиться в плохой отношение с руководитель фонд но делать вывод рано расследование это дело сейчас заниматься правоохранительный орган и давать не быть оскорблять друг друг;калмык
[ [ id35969577|евгений ] хохол жена < b > хохол < b > шка этнофолизм уничижительный или оскорбительный иногда шутливый прозвище украинцеввпервые зафиксировать в словарь триязычный лексикон поликарпов в 1704 год [ 1 ] значение украинец малоросс для термин < b > хохол < b > также записать в толковый словарь даля [ 5 ] словарь современный русский литературный язык издать в 1965 год утверждать что < b > хохол < b > название украинец первоначально уничижительный затем шутливый фамильярный [ 2 ] по определение словарь ушаков 19351940 в уста шовинист великорос украинец с указание что слово являться дореволюционный разговорный шутливый бранный [ 3 ] < br > < br > по определение толковый словарь русский язык ожегов < b > хохол < b > устарый и разг то же что украинец;калмык
такой народность < b > казак < b > нет быть такой сословие в российский империина надо лить вода на мельница наш враг когда он читать я < b > казак < b > я помор я сибиряк тот я не русский они очень радуютсяповерьтея подумать над мой слово;цыган
[ [ id9788846|виктор ] в число гражданин россия входить < b > калмык < b > бурят и тувинец очень русский и они внешность да;удмурт
возможно вы правый и я не верно понимать понятие национализм спорить не стать только россия многонациональный страна и процветание только один нация не возможно без ущерб другой сложно представить развитие в весь направление допустить русский на весь территория рф не задеть при это интерес татарин башкиров < b > чуваш < b > и тд;удмурт
что что у я киргиз что баба что мужик работать на мытьё подъезд и расклейка объявление ненадо я тут сказка рассказывать < b > таджик < b > и узбек как раз таки мужик на такой работа и не идти олько они баба а если кто там воин родиться валита в сирия или ливия и воевать там сколько влезть если на больший в этот жизнь неспособный;удмурт
[ [ id42150588|илие ] а < b > восточноевропеец < b > не русский а кто то другой как раз таки новиоп в сам натуральный вид татарский дед воевать в род иметься;удмурт
< b > болгарин < b > тоже от булгар произойти который с урал < br > < br > булгар они же волгарь или с река волга < br > < br > где урал и где поволжье < br > < br > знание география у мак и этнос просто зашкаливать < br > < br > а без это говорить про принадлежность нож к тем или иной народ вообще не стоить < br > < br > в топика про финка сапёр андрей русский вообще слить некий угрофинн хотя понятие угр и финн как некий общий якобы народ стоить побаиваться < br > < br > а уж про якобы разбавить русский этнос угрофинн и татаромонгол вообще стоить забыть после исследование генетик < br > < br > балановский быть в балановский о п русский генофонд на русский равнина 2007;удмурт
[ [ id55040211|мария ] узко мыслить какой русский иметь право присоединять другой народ и называть это россия какой это россия если есть татарин чуваш мордва хант манси мариец < b > чеченец < b > дагестанец ингуш и тд это самостоятельный народ;абхаз
кижи группа небольшой остров в шхера южный часть заонежский полуостров на один из они расположиться кижский погост включить в список всемирный наследие юнеско и стать основа известный архитектурный музей заповедник кижи это один из первый в россия историко архитектурный и этнографический музей под открытый небо в немой собрать памятник архитектура предмет быт и икона который на протяжение три столетие создавать русский < b > карел < b > и вепс на разный территория край;абхаз
[ [ id42150588|илие ] но самый < b > < font colore42217 > ужасный < font > < b > что всё русский < b > восточноевропеец < b > внезапно < br > < b > восточноевропеец < b > человек жить в восточный европа например новиоп человек относиться к новый исторический общность который взращиваться советский союз словцо советский и старое < br > а вот семантика < b > восточноевропеец < b > ваш не ясный;карел
rt adugaew rt_russian я казаться рт читать 80 % украинец и весь 20 % русский судить по вечный разрыв пукан у < b > салоед < b > под каждый но;карел
[ [ id267164025|вюсать ] я про дагестан а не про нациитам быть всякий уцмийство шамхальство ханство у разный < b > горский < b > < b > народность < b >;карел
[ [ id12943494|анютка ] спомнить война в чечня дура в 1996 как москаль резалиа сейчас < b > чурка < b > и москаль как брат но за 100долары;карел
ополченец с позывной < b > бурят < b > рассказать о прозрение украинский армия о душевность население новороссия и что значит быть русский < br > < br > смотреть на наш ресурс < br > < a hrefhttpnewsnewstv target_blank > < u > httpnewsnewstv < u > < a > < br > < a hrefhttpvkcomnovostinovostey target_blank > < u > httpvkcomnovostinovostey < u > < a > < br > < a hrefhttpновость новостейонлайн target_blank > < u > httpновость новостейонлайн < u > < a >;карел
[ [ id31841449|роман ] я за нация не сказать я за это человек говорить армяшка обидно что ли < b > азербот < b > армяшка даги чех кабардос и так далее;карел
[ [ id89668537|дмитрий ] 1 швед два бритый кучка < b > чечен < b > пара грузинов это тот кто в объектив попасть а сколько якут попасть и почему < b > чечен < b > воевать за днр разрывать свидомый пукан а < b > чечен < b > воевать за всу благородный война ичкерия ну что за бред если над разгромить колонна спецназ рф уже весь мир смеяться то хоть в очевидный факт быть объективный < b > чечен < b > якут ппц какой то русский из россия это вообще ахтунг да там у каждый второй родня жить на донбасс;карел
в город тоже есть добрый человек и на лицо не безразличиеа скорее сосредоточенность на свой дело да и в аникс с < b > марийка < b > работать не сахар всё женщина на касса выглядеть измученный и неудовлетворённый свой жизнь и конечно же взгляд на жизнь меняться с время то что ранний быть неприемлемый становиться нормальный;карел
забыть гад кто они жопа от турецкий член спасти < br > < br > < br > < br > ничего они не забыть < br > < br > уже писать как то есть у я несколько знакомый армянин так вот никогда ни при какой обстоятельство ни они сам ни они ребёнок а я они знать тоже не сказать плохой о русский подраться в ночной клуб быть нате без проблема ребята резкий как понос однако не злобный как и мы отходить быстро и зло не помнить в отличие от < b > азербот < b > а составлять свой мнение основываться на высера они кровный враг как то глупо;карел
вероятный весь ты < b > жид < b > косить под русский что плохой метеорит тунгусский и мотиватор у ты жидовский;башкир
[ [ id182655288|саш ] в удмуртия для удмурт ижевск для ижевчан а как же русский татарин башкир < b > кавказец < b > и пр нерусь они так же ведь пиздить;кавказец
[ [ id110343832|танира ] так вы о сталинский репрессия тогда страдать от тоталитаризм всерусский немец украинец чечен кореец верный иной ссылать вагон другой яркий умный истреблять и гноить в лагерь я тут не видеть параллель с казахский народомприч < b > казах < b > помоголить выжить бросить в степь из вагон человек весь национальностейв это низкий поклон < b > казах < b > но до это англичанин быть коллонизатор и даже письменность в начало принести на латиница до это разговорный речь быть толькотак я не любить совка но оголтелый направлять всё беда не надо на голова русский виноватый система;кавказец
понимать как тут мочь отнестись к мой пост про слив информация и тот подобный но давать на данный этап встать вместе всё кто видеть россия в будущее встать и переломать свора гиена хребет < br > а потом уж быть думать как мы слепить свой будущий домик для они мы всё русский хохол < b > бурят < b > хакас православный коммунист ведистый ну так какой разница сейчас это наш дом это наш лес;кавказец
то есть ты считать что придумывать цитата тип беременная женщина вырезать живот и солдат русский армия разрешаться надругательство над < b > черкесский < b > < b > девочка < b > семь год это нормально это ж кто то сидеть и придумывать а ты они защищать ну вот где тут объективность такой объективность лечиться у психиатр честно говорить;кавказец
[ [ id44167392|анатолий ] ты не право есть такой понятие как западный украина западенец и восточный украина так вот русский не любить только западенец так как там вообще уже совсем другой менталитет и немного другой культура так как там большинство так называть < b > лях < b > они так то тоже славянин но у они и религия другой и культура;кавказец
[ [ id275532635|эмми ] именно туркестан не выдержать советский войско с один сторона и китайский с другойя впасть в оккупация поделить ещё такой макар знать последний султан кашгарий и туркестан объединить три тюркский уйгурский каганат быть свергнуть большевик большевик много год там в туркестан безобразничализатем земля отдать китайцамза какой то пряник и сразу же после присоединение оккупация туркестан китай там бомба ядерный испытание взрывать а < b > уйгур < b > насильно в радиация заставлять работать;кавказец
это не новость каждый год в русский театр отмечать масленицутатар устраивать сабантуй в парка москва никто не запрещать они да и праздник весна каждый год в москва организовать ярана сувар кажеться < b > лезгин < b > организовываюткогда быть 50 лететь ансамбль лезгинка он дать самый хороший концертный зал кремлёвский мы вообще грех жаловаться всё таки дотационный регион;кавказец
