"1146";"one attachment top end professional football past ";"0.01211";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00430";"0.00039";"0.00039";"0.00039";"0.14883";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.06289";"0.08633";"0.00039";"0.00430";"0.01992";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.16836";"0.01992";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00430";"0.00039";"0.00039";"0.00039";"0.00039";"0.01211";"0.00039";"0.00039";"0.01211";"0.00039";"0.00039";"0.00039";"0.00039";"0.00430";"0.00039";"0.00039";"0.14492";"0.00430";"0.00039";"0.00039";"0.00039";"0.00430";"0.00039";"0.00039";"0.00039";"0.00430";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00430";"0.00039";"0.00039";"0.00039";"0.00039";"0.01602";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.23086";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039";"0.00039"
"1147";"china use trade weapon diplomatic dispute appears ";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00235";"0.00021";"0.00021";"0.00021";"0.00874";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00448";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.03859";"0.00021";"0.00235";"0.00021";"0.00021";"0.00021";"0.00021";"0.52473";"0.00021";"0.00021";"0.00448";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.10043";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.25821";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.01087";"0.00021";"0.00021";"0.00448";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.01940";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00021";"0.00235";"0.00021";"0.00021";"0.00021"
"1148";"polish mp passed controversial new medium ownershi";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00247";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00247";"0.00022";"0.00022";"0.00471";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.11682";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.09664";"0.00022";"0.00022";"0.00022";"0.00695";"0.00022";"0.00022";"0.00022";"0.00695";"0.00471";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.60336";"0.00022";"0.00022";"0.00022";"0.00022";"0.00247";"0.00022";"0.00022";"0.08767";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00247";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00695";"0.01816";"0.01368";"0.00022";"0.00022";"0.00022";"0.00471";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022"
"1149";"good morning google covid news australia top searc";"0.00013";"0.00013";"0.00145";"0.00013";"0.00670";"0.00013";"0.00539";"0.00013";"0.00013";"0.29580";"0.00145";"0.00013";"0.00802";"0.01196";"0.00145";"0.00013";"0.00276";"0.00013";"0.00013";"0.00013";"0.00013";"0.01196";"0.00013";"0.06583";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00145";"0.00013";"0.00013";"0.00145";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00145";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.08029";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.27477";"0.00013";"0.00145";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.01064";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.03298";"0.00013";"0.00276";"0.00013";"0.00013";"0.00013";"0.00013";"0.10920";"0.00145";"0.00013";"0.00013";"0.00013";"0.01590";"0.02116";"0.00013";"0.02247";"0.00013";"0.00013"
"1150";"battle fought washington biden administration nucl";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00167";"0.00015";"0.00015";"0.00015";"0.00015";"0.25699";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00167";"0.00015";"0.00015";"0.00927";"0.45912";"0.00623";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00167";"0.00015";"0.01839";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00319";"0.00015";"0.00015";"0.00015";"0.00015";"0.19924";"0.00167";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00167";"0.01231";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00319";"0.00015";"0.00015";"0.00015";"0.00015";"0.00775";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00319";"0.00015";"0.00015";"0.00015"
"1151";"article new cross fire referred black parent movem";"0.01654";"0.00079";"0.00079";"0.02441";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.04016";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.17402";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.34724";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.01654";"0.00079";"0.00079";"0.15827";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.02441";"0.00079";"0.00079";"0.00079";"0.00079";"0.01654";"0.00079";"0.07165";"0.00079";"0.00079";"0.04016";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079";"0.00079"
"1152";"russian relation entered new post trump period smo";"0.00807";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.21476";"0.00217";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00217";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00217";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.24823";"0.00020";"0.00020";"0.00217";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00217";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.15768";"0.00020";"0.00020";"0.00413";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00217";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.00217";"0.00217";"0.00020";"0.00020";"0.00020";"0.00020";"0.10650";"0.00413";"0.00217";"0.00020";"0.00020";"0.00020";"0.00020";"0.00020";"0.22067";"0.00020";"0.00020"
"1153";"birmingham born leeds raised micah richards signed";"0.00015";"0.00015";"0.00015";"0.00015";"0.00166";"0.00015";"0.00015";"0.00015";"0.00015";"0.00166";"0.00015";"0.00166";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00166";"0.00166";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00166";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00166";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.04992";"0.00015";"0.00015";"0.00166";"0.00015";"0.01674";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00166";"0.00015";"0.00015";"0.29729";"0.00015";"0.00015";"0.00015";"0.00166";"0.00468";"0.00015";"0.59894";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00317";"0.00015";"0.00015"
"1154";"second largest landlocked country world kazakhstan";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.20625";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.03661";"0.00089";"0.00089";"0.43839";"0.00089";"0.00089";"0.00982";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.17054";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00982";"0.00089";"0.00089";"0.00089";"0.00982";"0.00089";"0.00089";"0.00982";"0.02768";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089";"0.00089"
"1155";"new trilateral security arrangement announced pres";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.06621";"0.00019";"0.00019";"0.00019";"0.00019";"0.00408";"0.00602";"0.00019";"0.00214";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.05650";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.64874";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00796";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.02155";"0.00990";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00214";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.15748";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019";"0.00019"
"1156";"newly elected iranian government led president ebr";"0.00242";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00242";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.17203";"0.00022";"0.32841";"0.00022";"0.00022";"0.00022";"0.00022";"0.10595";"0.00242";"0.00022";"0.00022";"0.00022";"0.04868";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00463";"0.00022";"0.00242";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.24912";"0.06189";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022"
"1157";"daniel arzani return three year international hiat";"0.00028";"0.00028";"0.00028";"0.00028";"0.06399";"0.00028";"0.00028";"0.01136";"0.00028";"0.03906";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.03906";"0.00028";"0.00028";"0.00028";"0.02244";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.02244";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.02244";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00305";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.01690";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.39086";"0.00028";"0.00028";"0.00028";"0.00582";"0.00028";"0.00028";"0.33546";"0.00305";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028";"0.00028"
"1158";"good morning ndis participant speaking funding cut";"0.00278";"0.00013";"0.00013";"0.00013";"0.00146";"0.00013";"0.00013";"0.00013";"0.00013";"0.21442";"0.00013";"0.00013";"0.00013";"0.01071";"0.00146";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.13373";"0.00013";"0.00542";"0.00013";"0.00013";"0.00013";"0.00013";"0.01601";"0.00013";"0.00013";"0.01997";"0.00013";"0.00013";"0.01468";"0.00013";"0.00013";"0.00542";"0.00013";"0.00013";"0.00278";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.04246";"0.00278";"0.00013";"0.00013";"0.00146";"0.10198";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.30701";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00146";"0.01336";"0.01601";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.01071";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.06230";"0.00013";"0.00013";"0.00013";"0.00013";"0.00013";"0.00146";"0.00013";"0.00013";"0.00013";"0.00013"
"1159";"defense department inspector general ha uncovered ";"0.00235";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.24172";"0.00011";"0.00011";"0.00123";"0.00011";"0.00011";"0.00011";"0.13993";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00123";"0.00011";"0.00011";"0.00011";"0.00011";"0.05157";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00235";"0.00123";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00123";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.47550";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00235";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.00123";"0.00123";"0.00011";"0.00011";"0.00011";"0.00011";"0.00011";"0.06723";"0.00011";"0.00011"
"1160";"since alexei navalny emerged top critic vladimir p";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.02883";"0.00026";"0.00026";"0.00545";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00805";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00286";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.23403";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00286";"0.00026";"0.00286";"0.00026";"0.00026";"0.00026";"0.00026";"0.20286";"0.00026";"0.00026";"0.00026";"0.00026";"0.00026";"0.00286";"0.00026";"0.48597";"0.00026";"0.00026"
"1161";"uk eu embarking frantic round climate diplomacy la";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.01414";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00366";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.13979";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.69476";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.08743";"0.04206";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00192";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017"
"1162";"today nutshell dominant marathon display eliud kip";"0.00010";"0.00010";"0.00010";"0.00010";"0.10740";"0.00010";"0.00010";"0.00115";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00115";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00323";"0.00010";"0.00010";"0.00740";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00531";"0.00010";"0.00010";"0.00323";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00115";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.59281";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.26469";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00010";"0.00115";"0.00115";"0.00010";"0.00115"
"1163";"autumn department business energy industrial strat";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00191";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00191";"0.00017";"0.00017";"0.00017";"0.00017";"0.40365";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.06104";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.09583";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.09061";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017";"0.00365";"0.00017";"0.00017";"0.00017";"0.00017";"0.00191";"0.00017";"0.03843";"0.00017";"0.00017";"0.00017";"0.28365";"0.00191";"0.00017";"0.00017";"0.00017";"0.00017";"0.00017"
"1164";"microscopic worm like creature labelled evolutiona";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00347";"0.00032";"0.00032";"0.00347";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00662";"0.46719";"0.00032";"0.00347";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.03186";"0.00347";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.03186";"0.00032";"0.03186";"0.00032";"0.00032";"0.00347";"0.00032";"0.00347";"0.00032";"0.00032";"0.00032";"0.13596";"0.00032";"0.00032";"0.00662";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.00032";"0.21167";"0.00032";"0.00032";"0.00032";"0.01293";"0.00032";"0.00032";"0.00978";"0.00032";"0.00032";"0.00662"
"1165";"capitol police officer attacked beaten insurrectio";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00671";"0.07597";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.64307";"0.00022";"0.00238";"0.00022";"0.00022";"0.00022";"0.00022";"0.00238";"0.00022";"0.00022";"0.00238";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.01104";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00238";"0.00022";"0.00022";"0.00022";"0.00238";"0.00022";"0.00022";"0.00022";"0.00238";"0.01537";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00887";"0.15823";"0.00022";"0.00238";"0.00022";"0.00022";"0.00022";"0.00022";"0.00455";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00887";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.00022";"0.01537";"0.00022";"0.00022";"0.01753";"0.00022";"0.00022"
"1166";"due cardiovascular respiratory failure joseph viss";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00307";"0.00015";"0.00015";"0.00892";"0.00015";"0.00161";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00161";"0.00015";"0.00015";"0.01477";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.05716";"0.00015";"0.00015";"0.00161";"0.00161";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00161";"0.00015";"0.00015";"0.00453";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.46944";"0.00015";"0.00015";"0.00453";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00746";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00892";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00015";"0.00161";"0.37880";"0.01477";"0.00015";"0.00161";"0.00015";"0.00015";"0.00015";"0.00307";"0.00161";"0.00015";"0.00015"
"1167";"wale training session scorching hot morning giulio";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00650";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00650";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.09938";"0.00031";"0.00031";"0.01579";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00341";"0.00031";"0.00341";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.28514";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.54520";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00031";"0.00650";"0.00031";"0.00031"
